"The service was excellent and the room was clean and comfy. It would have been nice to have a microwave in the room, but there was one available 24/7 in the office area.",500jayr,2017-03-04
"Booked this room as I flew into LAX very late and was headed south to North San Diego.  I found this hotel to be a Great Value, with Clean and updated rooms, a good breakfast and friendly staff.  ",erickZ8894US,2017-03-02
"clean comfortable, fully equiped, close to really good Greek and Inka restaurants, free shuttle to and from airport. Staff works hard to please and get you the best price.",jkdd55,2017-03-01
"Stayed just one night to get a very early flight at John Wayne Airport. The Hotel is very well located, in front of various restaurantes, just 5 minutes from de Airport and the staff is very friendly. The only perhaps is that the room smells not good, because the windows are closed all the time. Internet doesn't`t work the room",jacquelineg882,2017-03-01
"Everything was fine except the shower.
The hotel is in a very convenient area, room is confortable, good (included) breakfast, but taking a shower was a nightmare. The water temperature changed from warm to boiling every 10 to 15 seconds. I think it's because the room is behind the laundry room and the maintenance room",camilog244,2017-02-26
"I was surprised that they served a hot breakfast as part of their complimentary continental breakfast!
",RandyT1056,2017-02-25
"I was very impressed with this hotel. It has a nice lobby and I was allowed to check in early, and they required no deposit. The room is very nice and my room had a couch, and a large desk. There was a 60"" flat screen television. The bathroom was very nice with good water pressure and hot water. I definately recommend if staying in the Costa Mesa area. ",robn457,2017-02-25
This is an older property. At least some of the rooms have been refurbished. The rear of the property abuts a golf course. Ask for a room on that side to avoid the traffic noise out front. I got in late and left early so I cannot comment on Internet of breakfast.,psptraveler,2017-02-19
"I was very happy with the room, the service, and the comfort offered that ensured a rock solid night of sleep.  Will stay there again anytime I'm in the area.",danielrR2586BB,2017-02-18
"Very convenient to restaurants, airport, and Newport Beach.  Great breakfast room and customer service.  ",W909JNscotts,2017-02-17
"I've stayed at this place a few times now because it is super close to the airport and to the company I do business with in Costa Mesa.  I find the rooms comfortable.  Sure some of them could use a little touch up with paint here and there and some new tiles and grout in the tub area but overall it's a nice place.  Big rooms, very comfy beds (I always sleep well here), nice breakfast and a nice location with plenty of options to walk to for food etc.  Travelodge is not a 5 star hotel chain but if you are looking for a nice, clean, comfortable place to stay that has excellent rates, give this place a try.",carola73,2017-02-15
"Room was OK. My room was way far from the entrance, but I got a discount at least... it was decent for the price. I wish they had an elevator. It was nice they gave me a ride anywhere within 2 miles or so. I loved the bed and pillows - they were not fancy but very comfy! Breakfast eggs were cold and frozen... Staff at the front desk looked mad. ",anonymousY6591IT,2017-02-15
"Was pleasantly surpried.Nice room at a great price. Great free breakfast. Only negative was parking problems..Part of the Hotels lot is leased out to a van rental company leaving parking a little tenuios, especially if returning to the hotel late at night.",candal2015,2017-02-06
I came by train and the bus stop is just across the street. Very convenient location. There are foods and 7-11 nearby. The staff was friendly and helpful.,tuss768,2017-02-02
"We stayed here because we used it as a lay over to and from Mexico. It was relatively inexpensive, had excellent shuttle service, and breakfast. I had never seen a ""pancake"" machine before. Normally it is a waffle maker. You press a button, batter drops down on a conveyor belt and comes out the end ready to top with butter and syrup. You can push the button more then once so you have several coming out in short order. They also had egg ""patties"", sausage and the other usual stuff.

The front desk personnel were very quick and friendly. As was the shuttle driver.

There are varied restaurants within walking distance. Bill's Burgers was right on the corner of the parking lot and has much more varied menu then you might expect from a burger joint. The burgers, however, were good.",Y3720RIrichardg,2017-02-01
Great if you are just passing through. Check in was easy and staff was very nice. Thin walls. We heard our neighbors at 1am. We needed a very early taxi around 4:30am because their shuttle service starts at 6. The cab was 20 min late and the front desk was not concerned about us at all. We almost called our own taxi. Other than that it was a pleasant stay. Plenty to eat near by. We left early so we didn't not get the free breakfast. We would come back. ,nicolebE4897NG,2017-01-28
